"ID","Chr","Start","End","Pops","Metapops","Stats","Evidence","Source","GenesAnnotation"
"691","11",130024895,130224895,NA,"SAS","iHS","LD","Pickrell et al.",NA
"692","9",93758163,93958163,NA,"SAS","iHS","LD","Pickrell et al.",NA
"693","20",50750056,50950056,NA,"SAS","iHS","LD","Pickrell et al.",NA
"694","8",10705080,10905080,NA,"SAS","iHS","LD","Pickrell et al.",NA
"695","8",42625700,42825700,NA,"SAS","iHS","LD","Pickrell et al.",NA
"696","10",57970234,58370234,NA,"SAS","iHS","LD","Pickrell et al.",NA
"697","21",29105808,29505809,NA,"SAS","iHS","LD","Pickrell et al.",NA
"698","7",37187155,37387157,NA,"SAS","iHS","LD","Pickrell et al.",NA
"699","11",114024068,114224068,NA,"SAS","iHS","LD","Pickrell et al.",NA
"700","22",34879456,35079453,NA,"SAS","iHS","LD","Pickrell et al.",NA
"701","5",37964141,38164141,NA,"SAS","iHS","LD","Pickrell et al.",NA
"702","12",80303752,80503753,NA,"SAS","iHS","LD","Pickrell et al.",NA
"703","4",178903697,179103697,NA,"SAS","iHS","LD","Pickrell et al.",NA
"704","13",103549649,103749649,NA,"SAS","iHS","LD","Pickrell et al.",NA
"705","4",172504119,172704119,NA,"SAS","iHS","LD","Pickrell et al.",NA
"706","4",168904119,169104119,NA,"SAS","iHS","LD","Pickrell et al.",NA
"707","14",63863529,64063529,NA,"SAS","iHS","LD","Pickrell et al.",NA
"708","15",66720608,66920608,NA,"SAS","iHS","LD","Pickrell et al.",NA
"709","13",74527862,74727862,NA,"SAS","iHS","LD","Pickrell et al.",NA
"710","9",32610002,32810001,NA,"SAS","iHS","LD","Pickrell et al.",NA
"711","2",195909770,196109770,NA,"SAS","iHS","LD","Pickrell et al.",NA
"712","20",9471353,9671352,NA,"SAS","iHS","LD","Pickrell et al.",NA
"713","12",18755799,18955799,NA,"SAS","iHS","LD","Pickrell et al.",NA
"714","8",138918575,139118575,NA,"SAS","iHS","LD","Pickrell et al.",NA
"715","20",22471362,22671362,NA,"SAS","iHS","LD","Pickrell et al.",NA
"716","8",97318596,97518596,NA,"SAS","iHS","LD","Pickrell et al.",NA
"717","12",93503756,93703756,NA,"SAS","iHS","LD","Pickrell et al.",NA
"718","6",29124244,29324244,NA,"SAS","iHS","LD","Pickrell et al.",NA
"719","7",149265261,149465261,NA,"SAS","iHS","LD","Pickrell et al.",NA
"720","12",88303755,88503755,NA,"SAS","iHS","LD","Pickrell et al.",NA
"721","16",83808894,84008894,NA,"SAS","iHS","LD","Pickrell et al.",NA
"722","6",82633564,82833562,NA,"SAS","iHS","LD","Pickrell et al.",NA
"723","22",25479479,25679479,NA,"SAS","iHS","LD","Pickrell et al.",NA
"724","7",118965995,119165995,NA,"SAS","iHS","LD","Pickrell et al.",NA
"725","X",122340612,122540612,NA,"SAS","iHS","LD","Pickrell et al.",NA
"726","3",175399509,175599510,NA,"SAS","iHS","LD","Pickrell et al.",NA
"727","5",121636406,121836406,NA,"SAS","iHS","LD","Pickrell et al.",NA
"728","13",59527865,59727865,NA,"SAS","iHS","LD","Pickrell et al.",NA
"729","22",22933281,23133259,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"730","2",177109765,177509765,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"731","22",47683732,47883732,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"732","2",177709765,178109766,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"733","4",156921243,157321243,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"734","10",57770234,57970234,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"735","12",126390574,126790574,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"736","4",157521243,157721243,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"737","17",60767857,61167857,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"738","3",155999509,156399509,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"739","22",46283584,46483584,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"740","10",113250251,113650251,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"741","2",157517980,157917980,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"742","16",10998642,11398642,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"743","19",41402255,41601805,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"744","5",107836400,108236400,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"745","12",1020573,1420573,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"746","15",60120509,60320509,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"747","5",169640418,169840418,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"748","6",48524305,48924404,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"749","12",30355800,30555800,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"750","5",155240247,155640247,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"751","6",49124405,49324372,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"752","1",168499104,168899104,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"753","2",108325026,108725026,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"754","12",25955800,26355800,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"755","6",105245432,105645432,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"756","7",146265260,146665260,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"757","X",110950627,111350627,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"758","15",45720510,46120510,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"759","21",14505808,14705808,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"760","6",110572104,110972104,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"761","21",15905809,16305808,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"762","5",141240248,141640249,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"763","5",154240247,154440247,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"764","6",134237169,134637169,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"765","20",34548535,34948536,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"766","1",181299207,181699207,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"767","4",60705516,60905516,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"768","22",40679496,41079496,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"769","10",2767808,2967808,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"770","2",158117980,158517980,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"771","6",35124245,35324245,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"772","8",11105080,11305081,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"773","5",108636400,108836400,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"774","18",11210001,11410001,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"775","22",41279496,41479496,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"776","22",49485490,49685491,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"777","5",173840391,174040391,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"778","3",188799510,188999509,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"779","6",125437155,125637155,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"780","2",4059040,4259041,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"781","2",28065482,28465482,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"782","10",108250252,108450252,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"783","9",122558167,122758167,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"784","6",161608557,161808557,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"785","X",111950627,112150627,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"786","11",46421874,46621874,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"787","3",156799509,156999509,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"788","5",8546888,8746888,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"789","10",58170233,58370234,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"790","4",60105516,60505516,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"791","11",93427186,93627186,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"792","2",17497105,17897105,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"793","2",9309273,9709273,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"794","4",159321243,159521243,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"795","5",151040246,151240246,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"796","10",22471065,22671065,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"797","1",27589347,27789347,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"798","6",54627243,55027243,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"799","21",16505809,16705810,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"800","4",29722109,29922109,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"801","13",79927864,80127864,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"802","7",136257997,136457997,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"803","2",160517982,160717982,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"804","2",27665482,27865482,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"805","6",155186753,155386753,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"806","12",88703755,88903755,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"807","11",25421878,25621878,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"808","19",23025358,23225358,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"809","3",23983505,24183505,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"810","2",127326194,127526194,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"811","5",135236411,135436411,NA,"AMR","XPEHH","LD","Pickrell et al.",NA
"812","6",164208557,164408556,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"813","10",9518031,9718031,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"814","17",750010,950010,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"815","6",52027243,52227243,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"816","8",105318596,105518596,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"817","11",18621877,18821877,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"818","16",87808893,88008893,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"819","7",106965604,107165604,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"820","10",564060,764060,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"821","19",46804903,47204903,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"822","1",82222295,82422296,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"823","13",60127865,60327865,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"824","11",34221877,34421877,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"825","13",108149651,108349651,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"826","3",114198463,114398463,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"827","11",29821877,30021877,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"828","9",115158167,115358167,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"829","18",56181771,56381771,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"830","22",39679495,39879496,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"831","18",49019632,49219632,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"832","14",100663910,100863910,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"833","9",25010002,25210002,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"834","1",201899215,202099215,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"835","8",125718574,125918574,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"836","3",2383316,2583316,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"837","5",178840393,179040393,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"838","11",32421878,32621878,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"839","15",51320511,51520511,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"840","16",27681178,27881178,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"841","17",63368907,63568907,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"842","8",260000,460000,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"843","4",4480201,4680201,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"844","19",43204008,43404008,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"845","8",124318578,124518578,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"846","6",19891790,20091790,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"847","7",140047016,140247016,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"848","11",63475952,63675952,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"849","X",92538856,92738856,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"850","X",116056865,116256861,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"851","14",95063910,95263910,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"852","19",51604935,51804935,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"853","22",16544556,16744556,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"854","9",134682209,134882209,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"855","5",178040393,178240393,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"856","17",81011605,81211605,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"857","6",66433386,66633386,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"858","15",25603760,25803760,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"859","10",102250253,102450253,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"860","11",95427188,95627188,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"861","11",13621877,13821877,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"862","11",61675952,61875952,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"863","9",132895059,133095059,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"864","13",107149651,107349651,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"865","3",120598463,120798463,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"866","13",90349745,90549745,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"867","10",12317995,12517995,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"868","19",40402253,40602254,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"869","12",67519953,67719953,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"870","3",154999509,155199509,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"871","7",153865267,154065267,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"872","2",11709276,11909276,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"873","1",241510659,241710657,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"874","22",35279453,35479453,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"875","1",1836399,2236399,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"876","9",112958165,113158166,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"877","2",182709767,182909766,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"878","13",59127865,59327865,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"879","16",65408596,65608596,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"880","20",16471354,16671355,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"881","3",97598466,97798466,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"882","1",56822306,57022306,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"883","16",31281178,31681178,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"884","6",26291793,26491793,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"885","11",610000,810000,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"886","8",58124887,58324887,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"887","6",23891793,24091793,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"888","17",32448869,32648869,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"889","7",107365604,107565604,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"890","14",44061047,44261047,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"891","X",41984493,42184493,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"892","1",174499205,174699205,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"893","2",105125024,105325025,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"894","X",103738927,103939281,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"895","15",78320603,78520603,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"896","17",9155958,9355958,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"897","1",12205677,12405681,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"898","4",13322107,13522107,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"899","12",29755800,29955800,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"900","5",57468416,57668416,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"901","20",36738183,36938183,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"902","11",133824894,134024895,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"903","19",1049001,1249001,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"904","11",114424068,114624068,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"905","2",170317983,170517983,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"906","18",44966037,45166037,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"907","10",11917995,12117995,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"908","6",148437171,148637171,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"909","16",56808587,57008587,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"910","19",5448989,5648989,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"911","8",108518595,108718595,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"912","15",22824509,23024509,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"913","17",69292264,69492264,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"914","7",5387128,5587128,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"915","4",113121240,113321240,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"916","19",32817254,33017254,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"917","12",57119950,57319950,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"918","1",161698552,161898552,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"919","3",9183316,9383316,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"920","5",126836409,127036409,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"921","12",28955800,29155800,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"922","2",111326192,111526192,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"923","6",154586753,154786753,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"924","18",5210001,5410001,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"925","9",83555531,83755531,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"926","12",103703755,103903755,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"927","1",39065235,39265235,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"928","3",12783501,12983500,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"929","11",43421874,43621874,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"930","7",156107830,156307830,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"931","19",449000,649000,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"932","21",42906821,43106821,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"933","16",54608587,54808587,"BPY","AFR","XPEHH","LD","Pickrell et al.",NA
"934","13",24727862,24927862,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"935","20",36738183,36938183,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"936","17",750010,950010,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"937","6",164208557,164408556,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"938","19",41804117,42004008,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"939","6",52027243,52227243,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"940","3",120598463,120798463,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"941","14",85063903,85263903,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"942","11",18621877,18821877,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"943","11",63475952,63675952,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"944","13",60127865,60327865,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"945","1",210438261,210638261,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"946","2",58861214,59061214,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"947","3",192999509,193199509,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"948","19",40402253,40602254,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"949","12",107303756,107503756,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"950","18",49019632,49219632,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"951","17",63368907,63568907,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"952","10",90250263,90450263,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"953","13",59127865,59327865,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"954","10",84250264,84450264,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"955","10",42984546,43184546,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"956","3",147199515,147399515,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"957","22",35279453,35479453,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"958","10",12317995,12517995,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"959","1",115345337,115545337,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"960","21",43355692,43555691,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"961","12",55919949,56119949,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"962","6",71633576,71833576,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"963","6",158208559,158408559,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"964","2",105125024,105325025,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"965","7",97126037,97326037,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"966","3",184199510,184399510,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"967","14",90463903,90663903,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"968","7",154265267,154465267,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"969","16",87808893,88008893,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"970","X",41784493,42184493,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"971","X",33422226,33622226,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"972","7",38987160,39187161,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"973","20",16471354,16671355,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"974","8",105318596,105518596,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"975","7",45387161,45587161,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"976","17",56967640,57167640,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"977","11",43421874,43621874,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"978","17",80411605,80611605,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"979","8",4955070,5155070,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"980","19",43204008,43404008,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"981","5",61468416,61668416,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"982","1",113545336,113945336,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"983","7",36587154,36787155,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"984","1",39065235,39265235,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"985","2",49661211,49861211,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"986","12",27955800,28155800,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"987","7",107165604,107565604,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"988","1",180499208,180699207,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"989","8",26686566,26886566,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"990","2",50661211,50861211,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"991","8",58524887,58724887,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"992","3",45583504,45783504,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"993","16",4209998,4409998,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"994","9",134682209,134882209,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"995","17",3549956,3749957,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"996","11",13621877,13821877,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"997","19",649000,849000,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"998","1",82222295,82622296,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"999","12",98703754,98903754,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1000","19",5248989,5448989,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1001","11",133024895,133224895,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1002","10",15717995,16117995,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1003","7",63295472,63495472,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1004","18",44966037,45166037,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1005","6",26291793,26491793,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1006","19",45204902,45404902,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1007","11",77011308,77211307,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1008","9",25010002,25210002,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1009","14",100663910,100863910,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1010","7",23187141,23387141,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1011","4",107921240,108121240,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1012","X",63797099,63997099,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1013","20",39737944,39937944,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1014","X",8222223,8422222,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1015","4",179103697,179303697,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1016","4",145721243,145921243,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1017","2",212909770,213109770,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1018","22",27679449,27879458,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
"1019","10",102250253,102450253,"BSP","AFR","XPEHH","LD","Pickrell et al.",NA
